0.0049,0.0049,0.08292,0.9593,0.01979,0.371,0.07606,0.371,0.00569,0.9593,0.371,0.9593,0.01979,0.9593,0.08292,0.00359,0.08292,0.371,0.05481,0.07606,0.0,0.05159,0.0,0.07606,0.9593,0.9593,0.371,0.0058,0.9593,0.0049,0.09408,0.01979,0.371,
0.09408,0.0058,0.09408,0.9593,0.371,0.08292,0.9593,0.08292,0.01979,0.08292,0.0058,0.00359,0.0049,0.08292,0.00569,0.0,0.08292,0.00359,0.0058,0.08292,0.0049,0.371,0.01979,0.08292,0.08292,0.0049,0.9593,0.9593,0.08292,0.01979,0.07606,0.00359,0.00569,
0.01979,0.9593,0.01979,0.08292,0.01979,0.0058,0.0049,0.1263,0.01979,0.08292,0.01979,0.01979,0.01979,0.01979,0.01979,0.08226,0.08292,0.371,0.0,0.00569,0.01979,0.1263,0.09408,0.01979,0.01979,0.1263,0.09408,0.01979,0.01979,0.371,0.08226,0.371,0.00359,
0.371,0.0,0.0058,0.371,0.371,0.08292,0.0,0.08292,0.07606,0.02415,0.01979,0.01979,0.08292,0.0,0.08292,0.0,0.08292,0.1263,0.08292,0.0058,0.0058,0.0058,0.0058,0.0058,0.0058,0.9593,0.371,0.371,0.371,0.08292,0.01979,0.371,0.371,
0.00359,0.00359,0.01979,0.01979,0.07606,0.08226,0.0,0.05481,0.0058,0.9593,0.09408,0.0058,0.0058,0.1263,0.08292,0.371,0.08292,0.0,0.371,0.08292,0.1263,0.00569,0.01979,0.00569,0.05159,0.0,0.371,0.9593,0.0,0.371,0.0049,0.00359,0.371,
0.00569,0.08292,0.09408,0.0049,0.9593,0.0058,0.0049,0.07606,0.09408,0.01979,0.371,0.371,0.0049,0.0,0.9593,0.00569,0.08292,0.371,0.01979,0.0058,0.00569,0.08292,0.00569,0.0049,0.02415,0.371,0.0049,0.0049,0.371,0.01979,0.0049,0.0,0.09408,
0.0,0.0049,0.08292,0.371,0.07606,0.01979,0.09408,0.1263,0.0,0.0049,0.371,0.02415,0.371,0.9593,0.01979,0.371,0.08292,0.00569,0.08292,0.08292,0.08292,0.371,0.371,0.00569,0.0058,0.02415,0.0058,0.07606,0.9593,0.0058,0.371,0.371,0.371,
0.08292,0.371,0.371,0.01979,0.00569,0.08292,0.0049,0.07606,0.1263,0.09408,0.08292,0.0049,0.00359,0.09408,0.0058,0.0049,0.08292,0.01979,0.371,0.371,0.0058,0.371,0.371,0.07606,0.0,0.371,0.08292,0.0058,0.371,0.371,0.0049,0.08292,0.01979,
0.09408,0.9593,0.01979,0.9593,0.08292,0.08292,0.08292,0.07606,0.0,0.01979,0.0058,0.0049,0.0946,0.0049,0.0,0.09408,0.08292,0.0049,0.0049,0.08292,0.00359,0.05159,0.08292,0.0,0.371,0.9593,0.02415,0.09408,0.08292,0.371,0.371,0.0,0.09408,
0.0058,0.00359,0.0,0.0946,0.08292,0.9593,0.0049,0.371,0.00359,0.9593,0.08226,0.9593,0.0049,0.9593,0.0,0.0049,0.08292,0.00569,0.1263,0.08292,0.0946,0.0058,0.9593,0.08292,0.00359,0.08292,0.0,0.371,0.08292,0.0058,0.371,0.1263,0.05159,
0.371,0.08292,0.1263,0.0049,0.08292,0.1263,0.09408,0.09408,0.0058,0.07606,0.0058,0.08292,0.09408,0.00359,0.0,0.01979,0.08292,0.01979,0.00359,0.371,0.08292,0.0,0.9593,0.02415,0.0058,0.02415,0.0,0.07606,0.0,0.01979,0.0058,0.08292,0.0058,
0.07606,0.09408,0.00569,0.09408,0.9593,0.08292,0.08292,0.1263,0.0,0.0058,0.9593,0.371,0.371,0.08292,0.08292,0.01979,0.08292,0.01979,0.0,0.09408,0.0,0.0049,0.09408,0.01979,0.0058,0.08292,0.07606,0.9593,0.371,0.01979,0.08292,0.0,0.0,
0.1263,0.0058,0.0058,0.08292,0.05159,0.08292,0.0946,0.0058,0.08292,0.08292,0.371,0.0946,0.09408,0.9593,0.09408,0.0,0.08292,0.01979,0.01979,0.09408,0.0,0.0049,0.09408,0.0,0.9593,0.08292,0.08292,0.0946,0.08292,0.05481,0.08292,0.0049,0.0049,
0.01979,0.01979,0.0058,0.0058,0.1263,0.0946,0.9593,0.02415,0.08292,0.01979,0.0058,0.0058,0.1263,0.0946,0.9593,0.07606,0.08292,0.01979,0.07606,0.0058,0.02415,0.0946,0.9593,0.9593,0.01979,0.01979,0.07606,0.0058,0.02415,0.0946,0.9593,0.9593,0.01979,
0.1263,0.9593,0.00359,0.08292,0.0946,0.0058,0.0049,0.08292,0.371,0.0,0.01979,0.0058,0.02415,0.01979,0.0058,0.0946,0.08292,0.09408,0.0946,0.00359,0.01979,0.0058,0.08292,0.00569,0.02415,0.0049,0.02415,0.9593,0.371,0.371,0.00569,0.371,0.00569,
0.09408,0.0,0.1263,0.08292,0.00569,0.371,0.371,0.0058,0.9593,0.371,0.9593,0.0,0.07606,0.0,0.0058,0.0,0.08292,0.371,0.00569,0.9593,0.0058,0.0058,0.0946,0.371,0.0058,0.0,0.371,0.371,0.9593,0.00359,0.09408,0.371,0.371,
0.01979,0.371,0.01979,0.01979,0.01979,0.0,0.01979,0.0058,0.09408,0.05481,0.09408,0.01979,0.09408,0.371,0.9593,0.08292,0.08292,0.01979,0.01979,0.0,0.01979,0.01979,0.01979,0.371,0.0058,0.0058,0.9593,0.09408,0.08292,0.371,0.371,0.0049,0.01979,
0.0049,0.0,0.08292,0.08292,0.0,0.01979,0.01979,0.9593,0.0049,0.01979,0.02415,0.02415,0.0,0.1263,0.00359,0.08292,0.08292,0.01979,0.0049,0.01979,0.0049,0.08292,0.0058,0.371,0.9593,0.0049,0.0,0.00359,0.0049,0.0049,0.01979,0.08292,0.9593,
0.09408,0.00569,0.371,0.09408,0.0946,0.00359,0.08292,0.0,0.371,0.0058,0.0,0.00359,0.0058,0.9593,0.05481,0.9593,0.08292,0.0,0.07606,0.07606,0.0,0.371,0.0058,0.0058,0.9593,0.08292,0.07606,0.0,0.0,0.0049,0.08292,0.371,0.02415,
0.371,0.05159,0.00359,0.9593,0.07606,0.00359,0.07606,0.08292,0.9593,0.0058,0.08292,0.0,0.0058,0.07606,0.371,0.07606,0.08292,0.9593,0.371,0.08292,0.05481,0.371,0.08292,0.08292,0.09408,0.0049,0.05159,0.05481,0.0049,0.0058,0.1263,0.08292,0.0058,
0.9593,0.01979,0.0049,0.0049,0.371,0.0049,0.07606,0.00359,0.0,0.08292,0.00569,0.02415,0.371,0.09408,0.01979,0.9593,0.08292,0.01979,0.0,0.08292,0.0049,0.0,0.01979,0.00569,0.9593,0.09408,0.371,0.01979,0.371,0.371,0.371,0.00569,0.08292,
0.00569,0.08292,0.07606,0.0049,0.0049,0.08292,0.371,0.371,0.09408,0.09408,0.01979,0.371,0.08292,0.09408,0.371,0.00359,0.08292,0.1263,0.00569,0.371,0.09408,0.0,0.01979,0.09408,0.1263,0.09408,0.01979,0.0,0.371,0.0058,0.0058,0.00359,0.0058,
0.371,0.07606,0.1263,0.9593,0.00569,0.00569,0.0049,0.371,0.01979,0.371,0.07606,0.0,0.0049,0.09408,0.07606,0.9593,0.08292,0.07606,0.0058,0.371,0.1263,0.00569,0.07606,0.1263,0.05481,0.0058,0.0946,0.9593,0.371,0.9593,0.1263,0.08292,0.07606,
0.0,0.0,0.1263,0.0946,0.0058,0.00359,0.1263,0.0,0.0,0.0058,0.08292,0.08292,0.08292,0.371,0.00569,0.09408,0.08292,0.01979,0.09408,0.09408,0.05159,0.00569,0.0,0.1263,0.0058,0.1263,0.0058,0.01979,0.9593,0.0946,0.0,0.0058,0.0058,
0.08292,0.08292,0.08292,0.9593,0.02415,0.371,0.01979,0.08292,0.0,0.07606,0.08292,0.08292,0.09408,0.0058,0.371,0.08292,0.08292,0.0,0.09408,0.9593,0.08292,0.09408,0.0058,0.08292,0.02415,0.0,0.09408,0.1263,0.09408,0.02415,0.08292,0.9593,0.0058,
0.371,0.00569,0.0058,0.01979,0.371,0.0058,0.00359,0.00569,0.08292,0.0058,0.371,0.0,0.9593,0.371,0.00569,0.01979,0.08292,0.01979,0.09408,0.09408,0.0049,0.0058,0.0058,0.0049,0.08292,0.00569,0.02415,0.08292,0.9593,0.0058,0.371,0.371,0.0058,
0.00569,0.0,0.0,0.1263,0.371,0.371,0.09408,0.08292,0.00569,0.08292,0.07606,0.00359,0.00569,0.0,0.01979,0.08292,0.08292,0.371,0.07606,0.371,0.9593,0.0058,0.09408,0.05159,0.09408,0.0946,0.0058,0.00359,0.08292,0.00569,0.00359,0.08226,0.0,
0.00359,0.07606,0.371,0.0,0.00359,0.01979,0.371,0.0,0.0,0.07606,0.0,0.00569,0.0058,0.1263,0.9593,0.0049,0.08292,0.0049,0.9593,0.08292,0.9593,0.0049,0.9593,0.0049,0.0049,0.08226,0.371,0.1263,0.1263,0.9593,0.9593,0.1263,0.9593,
0.371,0.09408,0.0,0.1263,0.0,0.0049,0.371,0.371,0.371,0.02415,0.05159,0.09408,0.0049,0.1263,0.371,0.371,0.08292,0.01979,0.1263,0.07606,0.00359,0.371,0.08292,0.09408,0.02415,0.09408,0.01979,0.07606,0.08292,0.08292,0.00569,0.371,0.09408,
0.01979,0.08292,0.07606,0.0,0.1263,0.07606,0.1263,0.09408,0.07606,0.00569,0.07606,0.1263,0.08226,0.1263,0.0058,0.0049,0.08292,0.1263,0.1263,0.0058,0.0058,0.0058,0.0049,0.07606,0.371,0.00569,0.01979,0.01979,0.01979,0.01979,0.0058,0.09408,0.01979,
0.0049,0.08292,0.0049,0.371,0.07606,0.00569,0.0049,0.0049,0.01979,0.0,0.08292,0.08292,0.0049,0.08292,0.08292,0.371,0.08292,0.08292,0.00569,0.09408,0.00569,0.09408,0.9593,0.08292,0.05159,0.9593,0.08292,0.00569,0.0049,0.0049,0.08292,0.0049,0.0049,
0.02415,0.0049,0.01979,0.08292,0.01979,0.9593,0.0049,0.371,0.0049,0.05159,0.08292,0.08292,0.00359,0.05159,0.9593,0.9593,0.08292,0.01979,0.0058,0.9593,0.01979,0.09408,0.0049,0.1263,0.0,0.9593,0.0058,0.9593,0.08226,0.371,0.00359,0.371,0.9593,
0.0049,0.9593,0.08292,0.00569,0.0049,0.01979,0.371,0.09408,0.08292,0.0,0.08226,0.371,0.9593,0.09408,0.1263,0.371,0.08292,0.00569,0.0058,0.07606,0.09408,0.0,0.9593,0.01979,0.00569,0.0,0.0,0.0049,0.01979,0.09408,0.08292,0.0,0.0,
0.00359,0.09408,0.05159,0.00569,0.0946,0.00569,0.0049,0.00359,0.07606,0.0,0.0,0.01979,0.07606,0.01979,0.0,0.1263,0.08292,0.0058,0.0058,0.1263,0.0058,0.371,0.08226,0.0058,0.0058,0.1263,0.00359,0.371,0.0058,0.0058,0.0058,0.0058,0.371,
0.0058,0.371,0.00569,0.00569,0.07606,0.371,0.01979,0.9593,0.02415,0.371,0.01979,0.00569,0.00569,0.9593,0.09408,0.01979,0.08292,0.0,0.07606,0.01979,0.08292,0.0,0.0,0.01979,0.02415,0.371,0.371,0.01979,0.0946,0.371,0.371,0.08292,0.02415,
0.0,0.371,0.371,0.371,0.371,0.0946,0.1263,0.1263,0.371,0.0,0.371,0.0058,0.0,0.1263,0.09408,0.0,0.08292,0.0058,0.0058,0.08292,0.05159,0.371,0.1263,0.08292,0.09408,0.0,0.0,0.08226,0.07606,0.0,0.0,0.9593,0.1263,
0.05159,0.01979,0.08292,0.371,0.0058,0.1263,0.09408,0.01979,0.09408,0.08292,0.08292,0.0,0.1263,0.08292,0.0,0.08292,0.08292,0.01979,0.08292,0.01979,0.00569,0.09408,0.09408,0.371,0.00569,0.01979,0.0049,0.01979,0.01979,0.0049,0.01979,0.1263,0.371,
0.371,0.371,0.371,0.371,0.9593,0.9593,0.08292,0.371,0.08292,0.9593,0.01979,0.9593,0.0049,0.9593,0.0058,0.08292,0.08292,0.01979,0.09408,0.08292,0.08292,0.0,0.0058,0.9593,0.0,0.08292,0.9593,0.02415,0.371,0.02415,0.07606,0.9593,0.0058,
0.9593,0.0049,0.01979,0.08292,0.0,0.00359,0.01979,0.00569,0.0,0.1263,0.05159,0.1263,0.02415,0.0049,0.08292,0.9593,0.08292,0.07606,0.0058,0.08292,0.0049,0.05159,0.05159,0.1263,0.9593,0.08226,0.1263,0.05159,0.0058,0.1263,0.1263,0.9593,0.0,
0.0,0.0058,0.1263,0.9593,0.00569,0.371,0.00569,0.09408,0.371,0.08292,0.0058,0.00569,0.07606,0.07606,0.371,0.0058,0.08292,0.0058,0.00569,0.08292,0.1263,0.0,0.0058,0.08292,0.9593,0.0,0.371,0.371,0.0,0.9593,0.371,0.371,0.0049,
0.01979,0.0049,0.0058,0.1263,0.371,0.09408,0.07606,0.0049,0.08292,0.08292,0.0058,0.08292,0.0,0.08292,0.0058,0.0,0.08292,0.0946,0.08292,0.0049,0.01979,0.00359,0.371,0.0,0.00569,0.01979,0.08226,0.1263,0.0946,0.0,0.0049,0.00359,0.07606,
0.08292,0.08292,0.05159,0.0058,0.1263,0.05159,0.07606,0.00359,0.09408,0.08292,0.08292,0.0946,0.1263,0.08292,0.09408,0.01979,0.08292,0.01979,0.08292,0.371,0.09408,0.01979,0.00569,0.0058,0.00359,0.01979,0.0,0.00359,0.0,0.08226,0.0,0.00359,0.0,
0.0049,0.02415,0.0058,0.0,0.01979,0.09408,0.05481,0.07606,0.01979,0.00359,0.0,0.01979,0.00569,0.9593,0.08292,0.00359,0.08292,0.0946,0.00359,0.00359,0.01979,0.0,0.0049,0.00359,0.9593,0.371,0.08292,0.02415,0.08292,0.371,0.00359,0.08292,0.07606,
0.08292,0.00569,0.01979,0.09408,0.08292,0.00569,0.0,0.08292,0.09408,0.01979,0.08292,0.09408,0.0058,0.0058,0.0,0.07606,0.08292,0.0058,0.09408,0.01979,0.0049,0.1263,0.371,0.07606,0.0049,0.08292,0.01979,0.01979,0.0058,0.0,0.371,0.9593,0.01979,
0.371,0.0049,0.371,0.371,0.00359,0.00569,0.0,0.08292,0.08292,0.0,0.371,0.00569,0.05159,0.371,0.0058,0.1263,0.08292,0.0058,0.01979,0.0058,0.08292,0.1263,0.0049,0.0058,0.371,0.0049,0.0,0.0058,0.371,0.00569,0.0049,0.08292,0.371,
0.0,0.9593,0.0058,0.371,0.0058,0.08292,0.08292,0.371,0.00569,0.01979,0.371,0.9593,0.08292,0.0,0.08292,0.08292,0.08292,0.01979,0.07606,0.371,0.07606,0.01979,0.01979,0.9593,0.01979,0.371,0.0058,0.0,0.08292,0.1263,0.0058,0.0058,0.00569,
0.371,0.0946,0.0,0.0058,0.0058,0.371,0.09408,0.371,0.0058,0.0058,0.01979,0.0049,0.371,0.371,0.01979,0.0049,0.08292,0.01979,0.01979,0.1263,0.08292,0.01979,0.0049,0.9593,0.09408,0.0,0.9593,0.9593,0.0,0.9593,0.371,0.0058,0.9593,
0.01979,0.9593,0.1263,0.08226,0.08292,0.0,0.05159,0.371,0.08292,0.0,0.09408,0.08292,0.0058,0.371,0.00569,0.07606,0.08292,0.0,0.0058,0.0049,0.0058,0.371,0.0,0.08292,0.01979,0.371,0.08292,0.1263,0.0,0.08292,0.01979,0.0,0.09408,
0.0,0.02415,0.00359,0.05159,0.08226,0.0058,0.02415,0.0,0.0058,0.9593,0.09408,0.371,0.0,0.02415,0.07606,0.0,0.08292,0.0049,0.08292,0.1263,0.07606,0.0,0.0058,0.08292,0.09408,0.371,0.02415,0.08292,0.9593,0.0,0.9593,0.371,0.0058,
0.01979,0.01979,0.0,0.0049,0.09408,0.08292,0.01979,0.01979,0.0,0.09408,0.01979,0.9593,0.08292,0.01979,0.08292,0.02415,0.08292,0.0049,0.0058,0.01979,0.0946,0.0049,0.0,0.01979,0.0049,0.0,0.0058,0.01979,0.0058,0.01979,0.0049,0.0049,0.01979,
0.0049,0.371,0.08292,0.08292,0.0049,0.09408,0.0049,0.08292,0.371,0.08292,0.371,0.09408,0.02415,0.0049,0.0049,0.0049,0.08292,0.01979,0.01979,0.0049,0.09408,0.9593,0.0049,0.01979,0.0049,0.371,0.08292,0.00569,0.02415,0.1263,0.9593,0.00359,0.371,
0.9593,0.9593,0.09408,0.05481,0.08292,0.9593,0.1263,0.0058,0.00569,0.08226,0.0049,0.1263,0.00359,0.0,0.0,0.0,0.08292,0.08292,0.00569,0.0946,0.07606,0.0946,0.08292,0.371,0.371,0.0,0.9593,0.07606,0.08292,0.0,0.1263,0.371,0.09408,
0.0049,0.09408,0.05481,0.371,0.371,0.371,0.371,0.0,0.08292,0.1263,0.08292,0.371,0.1263,0.08292,0.08292,0.0,0.08292,0.01979,0.1263,0.00569,0.1263,0.01979,0.00569,0.0,0.371,0.0946,0.07606,0.9593,0.0058,0.0049,0.0946,0.0049,0.9593,
0.01979,0.0049,0.01979,0.371,0.0,0.1263,0.00359,0.08292,0.01979,0.00359,0.08226,0.00359,0.0,0.09408,0.07606,0.01979,0.08292,0.371,0.00569,0.08292,0.00359,0.07606,0.1263,0.08292,0.371,0.08292,0.01979,0.0,0.0049,0.0946,0.05159,0.08292,0.1263,
0.08292,0.371,0.08292,0.08292,0.0049,0.0,0.00359,0.371,0.07606,0.0058,0.01979,0.0049,0.0049,0.08292,0.02415,0.0049,0.08292,0.0058,0.09408,0.0058,0.1263,0.09408,0.0049,0.9593,0.08292,0.0,0.01979,0.08292,0.371,0.371,0.0058,0.9593,0.08292,
0.9593,0.0049,0.1263,0.0049,0.0,0.0946,0.0,0.01979,0.371,0.00569,0.00569,0.9593,0.07606,0.00569,0.9593,0.9593,0.08292,0.07606,0.1263,0.0,0.0049,0.00569,0.07606,0.0946,0.01979,0.0049,0.1263,0.9593,0.371,0.0,0.09408,0.0946,0.05159,
